city,house type,house_area,garden_area,rooms,balconies,air_condition,parking,protected_room,elevator,renovated,furniture,accessibility,bars,storage,price,rent price,cap rate
tel aviv,apartment,105.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5990000.0,9069,1.817
tel aviv,apartment,110.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3200000.0,11009,4.128
rishon lezion,apartment,52.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1850000.0,3672,2.382
haifa,apartment,180.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1650000.0,5381,3.913
natanya,apartment,120.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2490000.0,7912,3.813
petah tikva,apartment,105.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2590000.0,7505,3.477
ashkelon,apartment,115.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1690000.0,4357,3.094
petah tikva,penthouse,170.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7000000.0,11764,2.017
ramat gan,dual family,300.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550000.0,9139,3.089
ramat gan,apartment,100.0,0.0,3.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4300000.0,6595,1.840
petah tikva,apartment,78.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2850000.0,5134,2.162
jerusalem,apartment,130.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4590000.0,9173,2.398
jerusalem,private house,220.0,40.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5100000.0,11275,2.653
ashdod,apartment,70.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1650000.0,3580,2.604
jerusalem,garden apartment,78.0,26.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3990000.0,5833,1.754
tel aviv,apartment,180.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8900000.0,14148,1.908
ashdod,apartment,110.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1950000.0,5374,3.307
tel aviv,apartment,100.0,0.0,4.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5000000.0,9547,2.291
tel aviv,garden apartment,120.0,0.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4500000.0,8174,2.180
beer sheva,apartment,54.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,750000.0,2030,3.248
tel aviv,apartment,60.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4200000.0,6838,1.954
jerusalem,garden apartment,40.0,30.0,2.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2190000.0,4879,2.673
beer sheva,garden apartment,58.0,40.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,699000.0,2449,4.204
ramat gan,garden apartment,118.0,41.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2850000.0,8026,3.379
rishon lezion,apartment,112.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2580000.0,7016,3.263
tel aviv,apartment,105.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6450000.0,9872,1.837
jerusalem,apartment,82.0,0.0,3.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000000.0,5718,2.287
natanya,apartment,109.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330000.0,6463,3.329
beer sheva,apartment,91.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675000.0,2897,5.150
tel aviv,apartment,86.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2890000.0,7691,3.193
ashdod,apartment,202.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3450000.0,8445,2.937
ashkelon,apartment,110.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1730000.0,4349,3.017
natanya,apartment,85.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1790000.0,5531,3.708
tel aviv,apartment,52.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3100000.0,7837,3.034
rishon lezion,apartment,108.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2500000.0,6119,2.937
jerusalem,apartment,72.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935000.0,4807,2.981
rishon lezion,duplex,134.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4000000.0,8320,2.496
ashkelon,apartment,110.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1950000.0,4378,2.694
rishon lezion,penthouse,310.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6320000.0,15071,2.862
petah tikva,apartment,100.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2350000.0,5500,2.809
tel aviv,apartment,65.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2750000.0,5856,2.555
beer sheva,apartment,76.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,660000.0,2475,4.500
rishon lezion,apartment,97.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2400000.0,5659,2.829
tel aviv,apartment,65.0,0.0,2.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3550000.0,8159,2.758
ashdod,apartment,73.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1660000.0,3343,2.417
rishon lezion,penthouse,287.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4450000.0,10056,2.712
ashdod,apartment,160.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3950000.0,7294,2.216
beer sheva,apartment,82.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,760000.0,2498,3.944
beer sheva,apartment,110.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1400000.0,3944,3.381
natanya,apartment,68.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1750000.0,5024,3.445
tel aviv,penthouse,140.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8100000.0,12820,1.899
jerusalem,apartment,114.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3400000.0,8333,2.941
ramat gan,apartment,81.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2790000.0,6962,2.994
tel aviv,apartment,120.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6450000.0,12150,2.260
jerusalem,apartment,75.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2950000.0,6086,2.476
natanya,apartment,101.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150000.0,5936,3.313
ramat gan,penthouse,114.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4700000.0,9693,2.475
petah tikva,apartment,97.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2250000.0,5825,3.107
haifa,private house,174.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2660000.0,6700,3.023
tel aviv,private house,130.0,53.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290000.0,13003,2.950
haifa,garden apartment,125.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850000.0,5816,3.773
jerusalem,garden apartment,130.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5600000.0,9330,1.999
beer sheva,apartment,158.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1780000.0,5175,3.489
petah tikva,apartment,42.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725000.0,3250,2.261
tel aviv,private house,220.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7700000.0,13963,2.176
tel aviv,apartment,50.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1950000.0,5625,3.462
haifa,penthouse,225.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3250000.0,7723,2.852
natanya,penthouse,230.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10500000.0,11598,1.325
natanya,apartment,68.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1750000.0,4479,3.071
tel aviv,apartment,70.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2850000.0,6134,2.583
tel aviv,apartment,55.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,5685,2.274
tel aviv,apartment,120.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6950000.0,12146,2.097
ramat gan,private house,450.0,0.0,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7490000.0,14203,2.276
haifa,apartment,80.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,3586,3.586
beer sheva,apartment,75.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,940000.0,2657,3.392
tel aviv,apartment,91.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4950000.0,11027,2.673
natanya,apartment,121.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2790000.0,8136,3.499
ashdod,apartment,144.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2450000.0,6821,3.341
beer sheva,apartment,118.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1299999.0,3643,3.363
tel aviv,apartment,98.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5500000.0,12718,2.775
tel aviv,garden apartment,50.0,18.0,2.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000000.0,6284,3.770
natanya,apartment,107.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2550000.0,6468,3.044
natanya,apartment,120.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2220000.0,7460,4.032
beer sheva,apartment,121.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1530000.0,4022,3.155
beer sheva,apartment,60.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,630000.0,2177,4.147
ashdod,duplex,160.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3900000.0,6696,2.060
rishon lezion,apartment,84.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2750000.0,6076,2.651
haifa,apartment,74.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1030000.0,4151,4.836
jerusalem,private house,153.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,14739,4.913
tel aviv,apartment,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,4919,2.951
ramat gan,apartment,120.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3300000.0,8528,3.101
jerusalem,duplex,190.0,0.0,7.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3850000.0,12673,3.950
jerusalem,garden apartment,110.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2490000.0,8728,4.206
haifa,dual family,120.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3200000.0,4938,1.852
haifa,garden apartment,240.0,30.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4900000.0,8410,2.060
jerusalem,private house,200.0,0.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6500000.0,12541,2.315
haifa,apartment,107.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3100000.0,5555,2.150
haifa,apartment,40.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,549999.0,2925,6.382
petah tikva,apartment,163.0,0.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3050000.0,8748,3.442
ramat gan,apartment,100.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3890000.0,7885,2.432
tel aviv,penthouse,135.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11000000.0,14534,1.586
ashdod,apartment,150.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2450000.0,7203,3.528
rishon lezion,apartment,110.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2600000.0,6533,3.015
beer sheva,apartment,50.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,740000.0,2247,3.644
jerusalem,apartment,169.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6900000.0,12188,2.120
natanya,apartment,165.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9100000.0,10435,1.376
tel aviv,penthouse,240.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10990000.0,16838,1.839
ashdod,apartment,140.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2650000.0,6414,2.904
haifa,apartment,100.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370000.0,3923,3.436
tel aviv,private house,220.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500000.0,14859,2.098
tel aviv,penthouse,130.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10600000.0,14893,1.686
natanya,apartment,113.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2750000.0,7175,3.131
petah tikva,apartment,120.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2800000.0,7716,3.307
beer sheva,apartment,94.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,799999.0,2777,4.166
tel aviv,apartment,110.0,0.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5900000.0,11359,2.310
tel aviv,apartment,80.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2800000.0,7526,3.225
tel aviv,duplex,96.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4600000.0,11242,2.933
haifa,duplex,246.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2460000.0,7548,3.682
jerusalem,apartment,95.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2550000.0,5892,2.773
jerusalem,apartment,135.0,0.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4300000.0,9452,2.638
natanya,apartment,85.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730000.0,4347,3.015
jerusalem,apartment,108.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4600000.0,9186,2.396
tel aviv,penthouse,170.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4670000.0,14069,3.615
petah tikva,apartment,137.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3270000.0,8030,2.947
tel aviv,private house,160.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,9194,2.758
tel aviv,apartment,85.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100000.0,7441,1.751
tel aviv,apartment,69.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2650000.0,8968,4.061
ashdod,apartment,185.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3350000.0,7264,2.602
natanya,dual family,250.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3750000.0,8990,2.877
beer sheva,apartment,122.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1280000.0,3352,3.143
natanya,penthouse,400.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10200000.0,12067,1.420
tel aviv,apartment,90.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2599999.0,11074,5.111
ramat gan,apartment,96.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3200000.0,7643,2.866
ashkelon,apartment,58.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,2613,2.508
petah tikva,apartment,75.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1690000.0,3917,2.781
haifa,apartment,70.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1100000.0,3011,3.285
ashkelon,dual family,360.0,252.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3000000.0,6557,2.623
ramat gan,duplex,100.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3650000.0,8688,2.856
beer sheva,garden apartment,98.0,25.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,970000.0,3664,4.533
tel aviv,apartment,95.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6150000.0,9764,1.905
tel aviv,garden apartment,88.0,19.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3390000.0,5987,2.119
tel aviv,penthouse,260.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10500000.0,14819,1.694
haifa,penthouse,80.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2990000.0,5377,2.158
jerusalem,apartment,110.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3250000.0,7471,2.759
ramat gan,apartment,78.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3650000.0,6764,2.224
petah tikva,apartment,125.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3095000.0,7959,3.086
jerusalem,apartment,117.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2890000.0,7420,3.081
ashkelon,penthouse,259.0,0.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3180000.0,9164,3.458
haifa,apartment,70.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,2790,2.391
ramat gan,apartment,65.0,0.0,2.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2750000.0,5182,2.261
haifa,apartment,140.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3600000.0,5364,1.788
jerusalem,apartment,116.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4600000.0,5938,1.549
tel aviv,apartment,100.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3350000.0,10089,3.614
rishon lezion,apartment,128.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2830000.0,6745,2.860
jerusalem,apartment,125.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353205.0,10288,2.836
tel aviv,apartment,86.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7150000.0,11233,1.885
beer sheva,apartment,76.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,730000.0,2462,4.047
jerusalem,apartment,115.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2790000.0,9001,3.871
tel aviv,apartment,50.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550000.0,5053,2.378
tel aviv,apartment,63.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2100000.0,6268,3.582
tel aviv,penthouse,123.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8200000.0,13476,1.972
beer sheva,apartment,180.0,0.0,5.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1490000.0,5088,4.098
beer sheva,apartment,92.0,0.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,845000.0,2825,4.012
tel aviv,apartment,60.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2720000.0,7217,3.184
beer sheva,garden apartment,128.0,150.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1860000.0,5052,3.259
beer sheva,apartment,50.0,0.0,2.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,622000.0,1983,3.826
natanya,penthouse,235.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8400000.0,11173,1.596
jerusalem,apartment,105.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2750000.0,8998,3.926
jerusalem,apartment,75.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100000.0,5106,2.918
ramat gan,apartment,104.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2900000.0,8303,3.436
tel aviv,apartment,80.0,0.0,3.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1850000.0,7568,4.909
natanya,apartment,120.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3050000.0,8263,3.251
petah tikva,apartment,138.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3400000.0,8577,3.027
beer sheva,penthouse,130.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1750000.0,4713,3.232
haifa,apartment,120.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1960000.0,4837,2.961
beer sheva,apartment,100.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030000.0,3088,3.598
jerusalem,apartment,85.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230000.0,5608,3.018
rishon lezion,apartment,80.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900000.0,4577,2.891
haifa,apartment,110.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2200000.0,5303,2.893
haifa,apartment,130.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1480000.0,5117,4.149
tel aviv,garden apartment,271.0,95.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12000000.0,13765,1.377
tel aviv,apartment,70.0,150.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3500000.0,4893,1.678
haifa,garden apartment,95.0,30.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000.0,3666,6.768
jerusalem,apartment,100.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4700000.0,6916,1.766
beer sheva,apartment,92.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,830000.0,2854,4.126
tel aviv,apartment,136.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,7490000.0,11776,1.887
